NEW REGIONS;NOMDEP;Date retrait appellation par Haut Conseil;DATE APPELLATION;ID MUSEE;NOM DU MUSEE;ADR;CP;VILLE;TELEPHONE1;FAX;SITWEB;FERMETURE ANNUELLE;PERIODE OUVERTURE;JOURS NOCTURNES
ÎLE-DE-France;VAL DE MARNE;;29/08/2006;9404601;Musée Fragonard;"Ecole Nationale Vétérinaire d'Alfort
7, Avenue du Général de Gaulle";94700;MAISONS-ALFORT;0143967052;0143967044;http://musee.vet-alfort.fr;;Ouvert le mercredi et jeudi, samedi et dimanche de 14h à 18h;
ÎLE-DE-France;VAL DE MARNE;;01/02/2003;9405201;Musée de Nogent-Sur-Marne;36, Boulevard Gallieni;94130;NOGENT-SUR-MARNE;0148755125;0148731817;www.musee-nogentsurmarne.fr;Jours fériés;Ouvert du mardi au jeudi, dimanche, de 14h à 18 h, et le samedi de 10h à 12h et de 14h à 18h. Tous les jours pour les groupes sauf jours fériés;
ÎLE-DE-France;VAL DE MARNE;;01/02/2003;9407901;Musée Emile Jean;31, rue Louis-Lenoir;94350;VILLIERS-SUR-MARNE;0149410688;0149304696;www.mairie-villiers94.com/francais/vie_quoti/vie_quot_culture7.php;Juillet-août;Ouvert chaque samedi de 14 h 30 à 17 h 30. Visites de groupes et scolaires, sur réservation, du lundi au vendredi;
ÎLE-DE-France;VAL DE MARNE;;01/02/2003;9408101;MAC VAL, Musée d'Art Contemporain du Val-de-Marne;"Place de la Libération
CS10022";94400;VITRY SUR SEINE;0143916420;0143916430;www.macval.fr;Les 1er janvier, 1er mai et 25 décembre;Ouvert du mardi au vendredi de 10h à 18h, samedi, dimanche et jours fériés de 12h à 19h;
ÎLE-DE-France;VAL D'OISE;;01/02/2003;9501801;Musée du Vieil Argenteuil;5, rue Pierre-Guienne;95100;ARGENTEUIL;0134233745;0134233749;Site de la ville - www.argenteuil.fr/article.php3?id_article=529;Août;Ouvert mercredi et premier dimanche du mois de 14h à 17h30 (hors expos), mercredi et dimanche de 14h à 17h30 pendant la période d'exposition, tous les jours sur réservation pour les groupes;
ÎLE-DE-France;VAL D'OISE;;06/01/2002;9520501;Musée de la Renaissance - Château d'Ecouen;Château;95440;ECOUEN;0134383850;0134383878;www.musee-renaissance.fr ou www.musee-château-ecouen.fr;Les 1er janvier, 1er mai et 25 décembre;Ouvert du 1er octobre au 15 avril de 9h30 à 12h45 et de 14h à 17h15 et du 16 avril au 30 septembre de 9h30 à 12h45 et de 14h à 17h45;
ÎLE-DE-France;VAL D'OISE;;01/02/2003;9529501;Musée Archéologique du Val d'Oise;Place du Château;95450;GUIRY-EN-VEXIN;0134674507;0134674455;www.valdoise.fr/content/content15651.html;25 décembre et 1er janvier;Ouvert de 9h à 17h30, week-end de 13h à 18h;
ÎLE-DE-France;VAL D'OISE;;01/02/2003;9531301;Musée d'Art et d'Histoire Louis Senlecq;31, Grande Rue;95290;L'ISLE-ADAM;0174561123;0174561122;http://musee.ville-isle-adam.fr;1er janvier, 1er mai, 14 juillet, 24 décembre, 25 décembre;Ouvert du mercredi au lundi de 14h à 18h;
ÎLE-DE-France;VAL D'OISE;;01/02/2003;9535101;ARCHEA - Archéologie en Pays de France;56, Rue de Paris;95380;LOUVRES;0134090105;0134729691;www.archea-roissyportedefrance.fr;Entre le 25 décembre et le 1er janvier, et le 1er mai;Ouvert du mercredi au vendredi de 13h30 à 18h et le samedi et dimanche et jours fériés de 11h à 18h;
ÎLE-DE-France;VAL D'OISE;;01/02/2003;9542801;Musée jean-Jacques Rousseau;5, Rue Jean-Jacques Rousseau;95160;MONTMORENCY;0139648013;0139899123;http://museejjrousseau.montmorency.fr;1er mai et fêtes de fin d’année;Ouvert du mardi au dimanche de 14h à 18h et pour les groupes du mardi au samedi de 10h à 13h;
ÎLE-DE-France;VAL D'OISE;;01/02/2003;9550002;Musée Camille Pissarro;17, Rue du Château;95300;PONTOISE;0130380240;0130305056;www.ville-pontoise.fr;Jours fériés;Ouvert du mercredi au dimanche de 14h à 18h;
ÎLE-DE-France;VAL D'OISE;;01/02/2003;9550001;Musée Tavet Delacour;4, Rue Lemercier;95300;PONTOISE;0130380240;0130305046;Site de la ville - www.ville-Pontoise.fr;Jours fériés;Ouvert du mercredi au dimanche de 10h à 12h30 et de 13h30 à 18h;
ÎLE-DE-France;YVELINES;;01/02/2003;7817201;Musée de la Batellerie et des Voies Navigables;"Château du Prieuré
3, Place Gévelot";78700;CONFLANS-SAINTE-HONORINE;0134903950;0134903965;www.musee-batellerie-conflans.fr;;Ouvert du lundi au vendredi de 9h à 12h et de 13h30 à 18h, mardi de 13h30 à 18h, samedi dimanche et jours fériés de 14h à 17h en hiver et de 15h à 18h en été;
ÎLE-DE-France;YVELINES;;01/02/2003;7832201;Musée de la Toile de Jouy;"Château de l'Eglantine
54, rue Charles de Gaulle";78350;JOUY-EN-JOSAS;0139564864;0139561798;www.museedelatoiledejouy.fr;25 décembre, 1er janvier;Ouvert le mardi de 14h à 18h et du mercredi au dimanche de 11h à 18h;
ÎLE-DE-France;YVELINES;;01/02/2003;7835001;Musée-Promenade de Marly-Le Roi /Louveciennes;La Grille Royale - Parc de Marly;78430;LOUVECIENNES;0139690626;0130820595;www.musee-promenade.fr;Jours fériés;Ouvert du mercredi au dimanche de 14h à 17h30 d'octobre à mars et de 14h à 18h30 d'avril à septembre;
ÎLE-DE-France;YVELINES;;06/01/2002;7835601;Musée National de Port Royal des Champs;Route des Granges;78114;MAGNY-LES-HAMEAUX;0139307272;0130647955;http://www.port-royal-des-champs.eu;Fermé du 21 décembre au 4 janvier;Ouvert du 1er novembre au 31 mars le lundi du mercredi au vendredi de 10h à 12h et de 14h à 17h30, samedi et dimanche de 14h à 18h et du 1er avril au 31 octobre de 10h30 à 12h30 et de 14h à 18h samedi et dimanche de 10h30 à 18h30;
ÎLE-DE-France;YVELINES;;01/02/2003;7836101;Musée de l'Hôtel-Dieu;1, Rue Thiers;78200;MANTES-LA-JOLIE;0134788660;0134788665;http://musee.ville-mantes-la-jolie.com;25 décembre, 1er janvier;Ouvert lundi, mercredi  à vendredi de 13h à 18h et de 9h à 12 pour les groupes, samedi de 10h à 18h, dimanche et jours fériés de 13h à 19h et du 1er novembre au 31 mars le lundi, mercredi au vendredi de 13h à 18h, samedi de 10h à 18h et dimanches et jours;
ÎLE-DE-France;YVELINES;;01/02/2003;7838001;Musée Victor Aubert;24, rue Quincampoix;78580;MAULE;0130906149;0130909648;http://museeaubertmaule.free.fr/;;Ouvert chaque mercredi et dimanche du mois de 15h à 18h;
ÎLE-DE-France;YVELINES;;19/11/2009;7838401;Musée Zola-Dreyfus;26, Rue Pasteur;78670;MEDAN;0139753565;0139753534;www.maisonzola-museedreyfus.com;;;
ÎLE-DE-France;YVELINES;;01/02/2003;7842001;Musée-Maison Maurice Ravel;5, Rue Maurice Ravel;78490;MONTFORT-L'AMAURY;0134860089;0134868796;www.ville-montfort-l-amaury.fr;25 décembre, 1er janvier;Ouvert uniquement les week-end à 10h, 11h, 14h30, 15h30, 16h30 sur réservation et par groupe de 6 maximum (individuel). Pour les groupes sur rendez-vous du mardi au vendredi de 10h à 12h et de 14h à 18h;
ÎLE-DE-France;YVELINES;;01/02/2003;7820801;Musée de la Ville;Quai François Truffaut;78180;MONTIGNY LE BRETONNEUX;0134522880;0134522741;www.museedelaville.agglo-sqy.fr;Fermé du 13 juillet au 19 août;Ouvert du mercredi au samedi de 14h à 18 le samedi et le premier dimanche du mois de 14h à 18h, mercredi, jeudi et vendredi toute la journée pour les scolaires et centres de loisirs et autres groupes;
ÎLE-DE-France;YVELINES;;01/02/2003;7849801;Musée du Jouet Pierre Pinel;1, Enclos de l'Abbaye;78300;POISSY;0139650606;0139650314;site de la ville;Jours fériés;Ouvert du mardi au dimanche de 9h30 à 12h et de 14h à 17h30;
ÎLE-DE-France;YVELINES;;01/02/2003;7849802;Musée d'Art et d'Histoire;12, Rue Saint-Louis;78300;POISSY;0139650606;0139650314;Site de la ville;;;
ÎLE-DE-France;YVELINES;;01/02/2003;7851702;Musée Rambolitrain;4, Place Jeanne d'Arc;78120;RAMBOUILLET;0175034460;0134830014;www.rambolitrain.fr;25 décembre et 1er janvier;Ouvert du mercredi au dimanche et jours fériés de 10h à 12h et de 14h à 17h30;
ÎLE-DE-France;YVELINES;;01/02/2003;7855102;Musée Municipal - Collections Paul et André Véra;"Espace Paul et André Véra
2, Rue Henri IV";78100;SAINT-GERMAIN-EN-LAYE;0139730264;0139731015;Site de la ville : http://saintgermainenlaye.fr/;Jours fériés;Ouvert du mercredi au vendredi de 14h à 19h, samedi, dimanche de 15h à 19h;
ÎLE-DE-France;YVELINES;;06/01/2002;7855103;Musée d'Archéologie Nationale (des origines à l'an mille) - Château de st-Germain-en-Laye;"Château
Place Charles de Gaulle";78105;SAINT-GERMAIN-EN-LAYE Cedex;0134516536;0139101335;www.musee-antiquitesnationales.fr -www.musee-archeologienationale.fr;;Ouvert de 10h à 17h, du 1er mai au 30 septembre le week-end et jours fériés de 10h à 18h15;
ÎLE-DE-France;YVELINES;;01/02/2003;7855101;Musée Départemental Maurice Denis;"2 bis, Rue Maurice Denis
B.P. 60222";78102;SAINT-GERMAIN-EN-LAYE Cedex;0139078787;0139737529;www.musee-mauricedenis.fr;Février 2012 - du 24 janvier au 8 mars et du 14 octobre au 1er novembre 2012;"Ouvert du mardi au vendredi de 10h à 12h30 et de 14h à 17h30
Samedi, dimanche et jours fériés de 10h à 12h30 et de 14h à 18h30";Tous les 1er jeudi du mois jusqu'à 21h
ÎLE-DE-France;YVELINES;;01/02/2003;7857501;Collections de la Fondation de Coubertin;Domaine de Coubertin;78470;SAINT-REMY-LES-CHEVREUSE;0130856960;0130856999;www.coubertin.fr;;Musée et parc ouverts pour tous pendant la période d'exposition et le JEP et le reste de l'année sur RDV pour les groupes (visites scolaires et visites-conférences). Exposition 2010 ouverte du vendredi au dimanche de 13h à 18h30;
ÎLE-DE-France;YVELINES;;01/02/2003;7864601;Musée Lambinet;54, Boulevard de la Reine;78000;VERSAILLES;0139503032;0139519088;www.musee-lambinet.com;1er janvier, dimanche et lundi de Pâques, 1er mai, ascension, lundi de Pentecôte, 8 mai, 14 juillet, 1er et 11 novembre, 25 décembre;Ouvert du lundi au jeudi et du samedi au dimanche de 14h à 18h;
ÎLE-DE-France;YVELINES;;06/01/2002;7864602;Etablissement Public du Musée et du Domaine National de Versailles;1 Rue de l'Indépendance Américaine;78000;VERSAILLES;0130837588;0130837721;www.chateauversailles.fr;Certains jours fériés;Ouvert du 1er novembre au 31 mars du mardi au dimanche de 9h à 17h30 et du 1er avril au 31 octobre de 9h à18h30;Samedi de 18h30 à 22h
LA REUNION;REUNION;;01/02/2003;9741301;Muséum Agricole et Industriel Stella Matutina;6,Allée des Flamboyants;97424;PITON-SAINT-LEU;0262341624;0262965228;www.museesreunion.re;1er janvier, 1er mai, 11 novembre, 25 décembre;Ouvert le lundi de 13h à 17h30 et du mardi au dimanche de 9h30 à 17h30;
LA REUNION;REUNION;;01/02/2003;9741101;Musée Départemental de la Réunion - Musée Léon Dierx;28, rue de Paris;97400;SAINT-DENIS;0262202482;0262218287;www.cg974.fr/culture:leon-dierx;;Ouvert du mardi au dimanche 9h30 à 17h30;
LA REUNION;REUNION;;06/01/2002;9741102;Muséum d'Histoire Naturelle;1, rue Poivre;97400;SAINT-DENIS DE LA REUNION;0262200219;0262213393;http//www.cg974.fr/museum;1er mai;Ouvert du mardi au dimanche et jours fériés de 9h30 à 17h30;
LA REUNION;REUNION;;01/02/2003;9743501;Musée Historique de Villèle;"Domaine Panon-Desbassayns-Villèle
B.P. N° 2";97435;SAINT-GILLES-LES-HAUTS;0262556410;0262555191;Site internet du Conseil général - http//www.cg974.fr;1er janvier, 1er mai, 25 décembre;Ouvert du mardi au dimanche et les jours fériés de 9h30 à 12h30 et de 13h30 à 17h30;
LA REUNION;REUNION;;01/02/2003;9741401;Musée des Arts Décoratifs de l’Océan indien (MADOI);17 A, Chemin Rouge;97450;SAINT-LOUIS;0262912430;0262912435;http://www.madoi.re ou www.museesreunion.re;;Ouvert du lundi au dimanche de 9h à 17h;
MARTINIQUE;MARTINIQUE;;01/02/2003;9720901;Musée Départemental d'Archéologie Précolombienne et de Préhistoire de la Martinique;9, rue de la Liberté;97200;FORT-DE-FRANCE;0596715705;0596730380;www.collectivitedemartinique.mq;;Ouvert le lundi de 13h à 17h,  du mardi au vendredi de 8h à 17h, le samedi de 9h à 17h;
MARTINIQUE;MARTINIQUE;;16/11/2015;9720904;Musée du Père Pinchon;33 Rue du Professeur Raymond Garcin;97200;FORT-DE-France;0596598046;;http://www.collectivitedemartinique.mq/le-musee-du-pere-pinchon/;;;
MARTINIQUE;MARTINIQUE;;01/02/2003;9720902;Musée Régional d'Histoire et d'Ethnologie;10, Boulevard du Général de Gaulle;97200;FORT-DE-FRANCE - MARTINIQUE-;0596728187;0596637411;http://www.cr-martinique.fr/francais/institution/serv-region/musees/histoire_ethno.htm;;Ouvert le lundi, mercredi à vendredi de 8h à 17h, le mardi de 14h à 17h, le samedi de 8h à 12h;
MARTINIQUE;MARTINIQUE;;01/02/2003;9720903;Muséum d'Histoire Naturelle;B.P. 4030;97254;FORT-DE-FRANCE TERRE-SAINVILLE Cedex;0596706841;0596514953;;;;
MARTINIQUE;MARTINIQUE;;01/02/2003;9723101;Musée de La Canne;Quartier Vatable;97229;LES TROIS ILETS;0596683204;0596684269;http://www.zananas-martinique.com/martinique-patrimoine/maison-de-la-canne.html;;Ouvert du mardi au jeudi de 8h à 17h30, vendredi de 8h à 17h, samedi de 8h30 à 12h et de 13h à 17h et le dimanche de 9h à 12h et de 13h à 17h;
MARTINIQUE;MARTINIQUE;;01/02/2003;9722001;Ecomusée de la Martinique;Anse Figuier;97211;RIVIERE-PILOTE;0596627914;0596627377;http://www.guidemartinique.com/visites/ecomusee-martinique.php;;Ouvert du mardi au jeudi de 8h30 à 17h30, le vendredi de 8h30 à 17h, le samedi de 8h30 à 13h et de 14h à 17h, le dimanche de 9h à 13h et de 14h à 17h;
MARTINIQUE;MARTINIQUE;;01/02/2003;9722501;Musée Volcanologique Franck Arnold Perret;Rue Victor Hugo;97250;SAINT-PIERRE;0596781516;0596781693;http://saintpierre-martinique.fr/musee-franck-perret/;1er janvier;Ouvert tous les jours de 9h à 17h;
NORMANDIE;CALVADOS;;01/02/2003;1402101;Musée du Débarquement;Place du 6 Juin;14117;ARROMANCHES;0231223431;0231926883;www.musee-arromanches.fr;Janvier et 24, 25, 26 et 31 décembre;Ouvert tous les jours de février à décembre. Février, novembre et décembre de 10h à 12h30 et de 13h30 à 17h, mars et octobre de 9h30 à 12h30 et de 13h30 à 17h30, avril de 9h à 12h30 et de 13h30 à 18h, mai, juin à août de 9h à 19h, septembre de 9h à 18h. W;
NORMANDIE;CALVADOS;;01/02/2003;1404701;Tapisserie de Bayeux - MAHB Musée d'Art et d'Histoire Baron Gérard;37 rue du Bienvenu;14400;BAYEUX;0231921421;0231219184;www.bayeuxmuseum.com/mahb.html;Du 4 janvier au 16 février (2016);Ouvert tous les jours du 15 février au 30 avril et du 1er octobre au 31 décembre de 10h à 12h30 et de 14h à 18h et du 1e rmai au 30 septembre de 9h30 à 18h30;
NORMANDIE;CALVADOS;;01/02/2003;1405501;Musée Langlois;"Mairie
13, rue du Paradis";14950;BEAUMONT-EN-AUGE;0231648541;0231641972;;;;
NORMANDIE;CALVADOS;;01/02/2003;1411805;Musée de la Société des Antiquaires;;14000;CAEN;;;;;;
NORMANDIE;CALVADOS;;06/01/2002;1411802;Musée de Normandie;Le Château;14000;CAEN;0231304760;0231304769;www.musee-de-normandie.fr;1er janvier, dimanche de Pâques, 1er mai, Ascension, 1er novembre, 25 décembre;Ouvert de 9h30 à 12h30 et de 14h à 18h le lundi et du mercredi au vendredi et de 11h à 18h le week-end et jours fériés du 2 novembre au 31 mai (Lundis de Pâques et de Pentecôte compris) et du 1er juin au 31 octobre tous les jours;
NORMANDIE;CALVADOS;16/01/2012;06/01/2002;1411825;Musée de la Poste et des Techniques de communication;52, Rue Saint-Pierre;14000;CAEN;0231501210;0231863338;www.caen.fr/museedelaposte/;Jours fériés;Ouvert toute l'année du mardi au samedi;
NORMANDIE;CALVADOS;;06/01/2002;1411801;Musée des Beaux-Arts;Le Château;14000;CAEN;0231304770;0231304780;www.mba.caen.fr;1er janvier, dimanche de Pâques, 1er mai, Jeudi de l'Ascension, 1er novembre, 25 décembre;Ouvert du mercredi au lundi de 9h30 à 18h;
NORMANDIE;CALVADOS;;01/02/2003;1411804;Mémorial de Caen;"Esplanade Dwight Eisenhower
CS 55026";14050;CAEN Cedex 4;0231060644;0231060166;www.memorial-caen.fr;1er au 23 janvier, 25 décembre;Ouvert tous les jours de 9h à 19h;
NORMANDIE;CALVADOS;;01/02/2003;1411803;Musée d'Initiation à la Nature;Enceinte de l'hôtel de ville;14027;CAEN Cedex 9;0231304327;0231304344;http://cpievdo.fr/cpie-presentation-environnement/musee-d-initiation-a-la-nature - site de la région;;Ouvert des vacances de Pâques à celles de la Toussaint : du lundi au vendredi de 14h à 18h, tous les mercredis de l'année et pendant les vacances scolaires;
NORMANDIE;CALVADOS;;01/02/2003;1433301;Musée d'Ethnographie et d'Arts Populaires et Musée de la Marine;"Musée du Vieux Honfleur
B.P. 60082";14603;HONFLEUR;0231891412;0231891412;Site de la ville;28 novembre au 10 février, 1er mai, 14 juillet;Ouvert du 11 février au 31 mars et du 1er octobre au 26 novembre du mardi au vendredi de 14h30 à 17h30, samedi, dimanche de 10h à 12h et de 14h30 à 17h30, du 1er avril au 30 septembre du mardi au dimanche de 10h à 12h et de 14h à 18h30;
NORMANDIE;CALVADOS;;01/02/2003;1433302;Musée Eugène Boudin;"Place Erik-Satie
B.P. 80049";14602;HONFLEUR cedex;0231895400;0231895406;www.musees-honfleur.fr - www.ville-honfleur.fr;1er janvier, 1er mai, 14 juillet et 25 décembre. Du 1er janvier au 10 février;Ouvert du 11 février au 14 mars et du 1er octobre au 31 décembre du lundi au vendredi  de 14h30 à 17h3, samedi, dimanche de 10h à 12h et de 14h30 à 17h30, du 15 mars au 30 septembre du mercredi au lundi de 10h à 12h, prolongation jusqu'à 13h de juillet à ;
NORMANDIE;CALVADOS;;01/02/2003;1437001;Musée de la Mine;Rue de la Fosse Frandemiche;14330;LE MOLAY-LITTRY;0231228910;0231228910;www.ville-molay-littry.fr;15 Décembre au 15 janvier;Ouvert du 1er mai au 24 septembre le lundi, mercredi, jeudi, samedi et dimanche de 14h à 18h;
NORMANDIE;CALVADOS;;01/02/2003;1437002;Musée de la Meunerie - Moulin de Marcy;Moulin de Marcy;14330;LE MOLAY-LITTRY;0231214213;0231220127;www.ville-molay-littry.fr;Décembre et janvier;Ouvert du 1er jeudi d'avril au dernier dimanche de septembre de 10h à 12h et de 14h à 18h. Accueil des groupes sur rendez-vous;
NORMANDIE;CALVADOS;;01/02/2003;1436601;Musée d'Art et d'Histoire de Lisieux;38, Boulevard Pasteur;14100;LISIEUX;0231620770;0231624285;www.lintercom.fr;1er janvier, 1er mai, 25 décembre;Ouvert du lundi au dimanche de 14h à 18h, et de 13h à 18h en juillet et août;
NORMANDIE;CALVADOS;;01/02/2003;1447801;Musée Municipal;107, rue Grande;14290;ORBEC;0231325889;0231322048;site de la mairie - http://www.mairie-orbec.fr;Janvier à mars;Ouvert en avril samedi et dimanche de 10h à 12h30 et de 15h à 18h, de mai à octobre du mercredi au dimanche de 10h à 12h30 et de 15h à 18h, en novembre et décembre suivant les expositions du mercredi au dimanche de 10h à 12h30 et de 15h à 18h;
NORMANDIE;CALVADOS;;01/02/2003;1451201;Musée du Château;Château de Pontécoulant;14110;PONTECOULANT;0231696254;0231696254;www.condeintercom.fr;Mi-novembre à mi-mars;Ouvert de la mi-mars à la mi-novembre tous les jours de 10h à 12h30 et de 14h à 18h;
NORMANDIE;CALVADOS;;01/02/2003;1458201;Château de Saint-Germain de Livet;;14100;SAINT-GERMAIN DE LIVET;0231310003;0231310003;www.lintercom.fr;1er mai, du 1er décembre au 31 janvier, et du 1er octobre au 15 octobre;Ouvert de début janvier au 31 mars le week-end de 14h à 18h, du 1er avril au 30 juin du mardi au dimanche de 11h à 13h et de 14h à 18h,  en juillet-août tous les jours de 11h à 18h et du 1er septembre au 6 novembre du mardi au dimanche de 11h à 13h et de ;
NORMANDIE;CALVADOS;;01/02/2003;1465401;Musée des Techniques Fromagères;Rue Saint Benoît;14170;SAINT-PIERRE-SUR-DIVES;0231209790;0231408462;;Jours fériés;Ouvert du 15 octobre au 15 avril du lundi au vendredi de 9h30 à 12h30 et de 13h30 à 17h30, du 16 avril au 14 octobre du lundi au vendredi de 9h30 à 12h30 et de 13h30 à 18h, le samedi de 10h30 à 12h30 et de 14h à 17h;
NORMANDIE;CALVADOS;;01/02/2003;1469201;Musée de la Bataille de Tilly-Sur-Seulles 1944;Chapelle Notre Dame du Val;14250;TILLY-SUR-SEULLES;0231809210;0231807289;museetilly.free.fr ou www.tilly1944.fr;;Ouvert du 30 avril au 2 octobre, tous les Week-ends et jours fériés de 10 h à 12 h et 14 h à 18 h;
NORMANDIE;CALVADOS;;01/02/2003;1471501;Musée de Trouville - Villa Montebello;64, Rue du Général Leclerc;14360;TROUVILLE-SUR-MER;0231881626;0231885254;http://www.trouvillesurmer.org;17 novembre 2014 au printemps 2015;Ouvert du 1er octobre au 31 mai le mercredi, jeudi et vendredi de 14h à 17h30, les week-ends, vacances scolaires et jours fériés de 10h à 12h et de 14h à 17h30, du 1er juin au 30 septembre (y compris les jours fériés) du mercredi au dimanche de 10h à 12h ;
NORMANDIE;CALVADOS;;01/02/2003;1474701;Musée et Sites archéologiques de Vieux-la-Romaine;13, Chemin Haussé;14930;VIEUX;0231711020;0231711025;Site du conseil général;1er mai, 1er & 11 nov,embre, 25 décembre, 1er janvier;Ouvert de janvier à juin et de septembre à décembre le lundi, mardi, jeudi, vendredi de 9h à 17h, samedi, dimanche de 10h à 18h, en juillet-août tous les jours de 10h à 18h;
